GEOID10_TRACT,mean_neighbor_score_updated,HSEF,P200_PFS,donut_hole_dac,donut_hole_dac_additional_constraints
06047000702,0.8333333333333334,0.150520833333333,0.1,False,False
06047000802,0.8,0.256830601092896,0.59,False,False
06047000303,0.8571428571428571,0.44550408719346,0.6,True,True
06075026401,1.0,0.266617155588563,0.32,True,False
06075026003,0.8,0.212065813528336,0.12,False,False
06075025900,0.8333333333333334,0.173637864611998,0.15,False,False
06075025800,0.75,0.252557544757033,0.43,False,False
06075023200,0.8571428571428571,0.253267973856209,0.43,True,False
06031981800,1.0,0.455245781364637,,True,True
06031001602,1.0,0.418948388660044,,True,True
06031001001,0.75,0.112543225400817,0.37,False,False
06031000701,0.8,0.064434935816763,0.27,False,False
06037500404,0.8,0.219944937289691,0.4,False,False
06037910714,0.75,0.338830584707646,0.81,False,False
06037910605,1.0,0.270340236686391,0.87,True,True
06037297602,0.75,0.071017274472169,0.48,False,False
06037910002,0.8,0.417053013505342,0.81,False,False
06037117102,0.8333333333333334,0.242364532019704,0.57,False,False
06037211803,1.0,0.074210139603233,0.48,True,False
06037207101,0.8333333333333334,0.253034203751379,0.84,False,False
06037207501,1.0,0.009932043910089,0.38,True,True
06037206031,0.8461538461538461,0.037058823529412,0.42,False,False
06037320202,0.8571428571428571,0.37087427563618,0.58,True,True
06037407502,0.8,0.295526593871081,0.56,False,False
06037408630,1.0,0.283815028901734,0.46,True,False
06037408139,0.8,0.431306684581794,0.62,False,False
06037503103,0.8,0.216892911010558,0.57,False,False
06037206020,0.875,0.336188125997968,0.26,True,False
06037207710,0.75,0.077734183423247,0.41,False,False
06037208710,1.0,0.09794217244074,0.4,True,False
06037119201,1.0,0.379345603271984,0.58,True,True
06037407001,0.75,0.348242811501597,0.57,False,False
06037408302,0.875,0.268453911127433,0.38,True,False
06037603703,0.8571428571428571,0.130925507900677,0.09,True,False
06037104821,1.0,0.37569573283859,0.64,True,True
06037407702,1.0,0.302673312188491,0.54,True,True
06037480803,0.8,0.117297698589458,0.56,False,False
06037481902,0.8,0.153269471053728,0.56,False,False
06037123602,0.8333333333333334,0.170562454346238,0.61,False,False
06037131400,0.8571428571428571,0.174907427575691,0.5,True,True
06037104103,1.0,0.264078498293515,0.42,True,False
06037540101,1.0,0.317711922811854,0.44,True,False
06037124201,1.0,0.267065868263473,0.47,True,False
06037134103,0.75,0.140729927007299,0.44,False,False
06037540501,1.0,0.458856647899524,0.62,True,True
06037532400,0.8947368421052632,0.1,0.01,True,False
06037408800,1.0,0.25875486381323,0.82,True,True
06037234800,0.8333333333333334,0.208449581506576,0.35,False,False
06037234000,0.75,0.172550969666832,0.57,False,False
06037191000,0.7777777777777778,0.102784955498134,0.49,False,False
06037430724,0.8,0.099171107164002,0.41,False,False
06037237800,0.8,0.208799403430276,0.62,False,False
06037532303,0.9,0.425322679778734,0.54,True,True
06037601001,0.8571428571428571,0.24287933713102,0.43,True,False
06037301701,1.0,0.113165013525699,0.32,True,False
06037554201,0.8333333333333334,0.245018450184502,0.35,False,False
06037302002,0.8333333333333334,0.085467243099435,0.61,False,False
06037576503,0.8333333333333334,0.175189706367535,0.56,False,False
06037302102,0.7777777777777778,0.068719412724307,0.25,False,False
06037405203,0.75,0.2842851187995,0.47,False,False
06037552700,0.8571428571428571,0.218728162124389,0.43,True,False
06037119900,0.8333333333333334,0.276127612761276,0.5,False,False
06037131600,0.7777777777777778,0.296549835706462,0.48,False,False
06037106520,0.75,0.349577324714073,0.58,False,False
06037540800,0.875,0.329777777777778,0.38,True,False
06037237402,0.8333333333333334,0.294795221843003,0.6,False,False
06037222001,1.0,0.291433891992551,0.49,True,False
06037572700,0.8333333333333334,0.238858141567142,0.59,False,False
06037910705,0.75,0.261082988188372,0.54,False,False
06037553602,0.75,0.284283246977547,0.64,False,False
06037238200,0.7777777777777778,0.228309370352008,0.56,False,False
06037197500,0.75,0.208182118112834,0.27,False,False
06037199202,0.8,0.330739299610895,0.58,False,False
06037542700,0.8888888888888888,0.429206161137441,0.64,True,True
06037275200,0.75,0.223945185719437,0.56,False,False
06037530003,1.0,0.110421836228288,0.22,True,False
06037219500,0.8333333333333334,0.084050297816016,0.32,False,False
06037482701,0.75,0.147723753484051,0.44,False,False
51590000700,0.8,0.057432432432432,0.53,False,False
51590980100,0.8,,,False,False
51089010200,0.8,0.194227769110764,0.71,False,False
51143011100,0.8333333333333334,0.105166895290352,0.64,False,False
51153901601,0.75,0.217373899119295,0.5,False,False
51077060102,0.7777777777777778,0.167983510821024,0.62,False,False
51141030302,1.0,0.135660190977939,0.62,True,True
51111930300,0.8571428571428571,0.188287153652393,0.61,True,True
51053980100,0.75,,,False,False
51041100804,0.75,0.079845651528643,0.41,False,False
51550020600,0.8,0.067527308838133,0.26,False,False
51117930700,0.7,0.149043303121853,0.34,False,False
51117930300,0.75,0.108147606868834,0.63,False,False
51117930500,0.75,0.215965787598004,0.52,False,False
51650010501,0.875,0.083781886262579,0.61,True,True
51740210600,0.75,0.084128360797918,0.43,False,False
51740210900,0.8333333333333334,0.081276595744681,0.58,False,False
51740980100,1.0,0.0,,True,True
51680000500,1.0,0.012376237623762,0.69,True,True
51035080400,0.75,0.123088883130345,0.41,False,False
51009010504,0.75,0.117841774246938,0.48,False,False
51025930202,1.0,0.2288496652465,,True,True
51770001100,0.8333333333333334,0.111706881143878,0.51,False,False
51195931400,1.0,0.13649564375605,0.47,True,False
51195930800,1.0,0.204858831254104,0.72,True,True
51173030302,0.75,0.144637462235649,0.68,False,False
51670820500,1.0,0.179513888888889,0.61,True,True
51670980100,0.75,,,False,False
51185020600,0.75,0.188042430086789,0.52,False,False
51710004700,1.0,0.244943820224719,0.78,True,True
51710005702,0.75,0.083460559796438,0.56,False,False
51710003200,0.75,0.156347438752784,0.69,False,False
51730811000,0.875,0.083977158212966,0.67,True,True
26163520300,0.8,0.026606099935107,0.84,False,False
26163515400,0.8333333333333334,0.069282136894825,0.34,False,False
26163520200,0.75,0.085446009389671,0.98,False,False
26011970200,0.8571428571428571,0.133442488743348,0.61,True,True
26163577400,0.8333333333333334,0.164131305044035,0.63,False,False
26163985200,1.0,,,True,True
26163985100,0.8333333333333334,0.111801242236025,0.38,False,False
26163985000,1.0,,,True,True
26163546300,0.8888888888888888,0.147578785549577,0.63,True,True
26163573702,1.0,0.302180685358255,0.95,True,True
26163985600,1.0,,,True,True
26163543100,0.8333333333333334,0.043036461446503,0.39,False,False
26163542900,0.8571428571428571,0.061906436862469,0.34,True,True
26025000900,0.8,0.076953433307024,0.37,False,False
26163577700,0.8,0.123962040332147,0.47,False,False
26163539300,1.0,0.074033947273384,0.54,True,True
26025001300,0.75,0.173419159409315,0.6,False,False
26163532300,0.8333333333333334,0.069984447900466,0.25,False,False
26163554400,0.75,0.110583153347732,0.5,False,False
26163566800,1.0,0.110320284697509,0.62,True,True
26163531200,0.8888888888888888,0.060938452163315,0.59,True,True
26163530200,0.8571428571428571,0.150154117129018,0.77,True,True
26053950400,0.5714285714285714,0.0703125,0.45,False,False
26051000200,0.8,0.144827586206897,0.47,False,False
26099256300,0.8333333333333334,0.083548664944014,0.28,False,False
26081001400,0.7777777777777778,0.010060362173038,0.47,False,False
26081002900,1.0,0.049659201557936,0.6,True,True
26081004100,0.8571428571428571,0.163541092112521,0.58,True,True
26033970300,1.0,0.100634632819583,0.71,True,True
26033980100,1.0,,,True,True
26033980200,1.0,0.168761220825853,,True,True
26099231700,0.8333333333333334,0.200388265746333,0.68,False,False
26099262500,0.75,0.16323165704864,0.63,False,False
26085960100,0.8571428571428571,0.152113970588235,0.61,True,True
26099258100,0.8333333333333334,0.076773187840998,0.35,False,False
26075005800,1.0,0.170957095709571,,True,True
26049001500,0.8333333333333334,0.186776859504132,0.95,False,False
26049980100,1.0,,,True,True
26049002800,0.875,0.135373749264273,0.98,True,True
26049003000,1.0,0.049230769230769,0.58,True,True
26017280800,0.75,0.094646680942184,0.58,False,False
26129950400,0.8333333333333334,0.090441491641663,0.59,False,False
26077001801,0.75,0.082187185508219,0.39,False,False
26065000400,0.75,0.080471553049718,0.49,False,False
26065980200,0.75,,,False,False
26057000400,1.0,0.168644597126796,,True,True
26121000100,0.8,0.123640757148611,0.84,False,False
26135970202,1.0,0.118289353958144,0.48,True,False
26035000700,1.0,0.09509844993716,0.6,True,True
30035980000,1.0,0.0,0.46,True,True
30087000300,1.0,0.041104688503532,0.13,True,True
30053000300,1.0,0.093133922501699,0.6,True,True
30081000500,0.6,0.088794926004228,0.62,False,False
31053963900,0.75,0.145116646896006,0.58,False,False
31055003100,0.8181818181818182,0.316860465116279,0.64,False,False
31055003402,0.75,0.085714285714286,0.42,False,False
31055006301,0.8,0.129674306393245,0.6,False,False
31055005000,0.8,0.240456340500219,0.81,False,False
31119960600,0.75,0.0873350182533,0.37,False,False
31119960801,0.75,0.085680047932894,0.36,False,False
27137002200,0.5,0.046382189239332,0.34,False,False
27053106900,0.8571428571428571,0.046666666666667,0.82,True,True
27053002400,0.8333333333333334,0.056945183608302,0.49,False,False
27053105400,0.75,0.069979296066252,0.73,False,False
11001007404,1.0,0.115551694178975,0.56,True,True
11001009604,0.8333333333333334,0.15765247410817,0.51,False,False
11001009901,0.8333333333333334,0.064576509124942,0.37,False,False
11001009902,0.75,0.119904076738609,0.28,False,False
46053971200,0.5,0.090384615384615,0.62,False,False
46123971700,1.0,0.105197505197505,0.57,True,True
28021950300,0.8333333333333334,0.16805061289047,0.88,False,False
28001000900,1.0,0.095007451564829,0.66,True,True
28151000702,1.0,0.084427767354597,0.58,True,True
28127950400,0.9,0.175862781566439,0.59,True,True
28099010100,0.8333333333333334,0.087386877828054,0.59,False,False
28099010200,0.7777777777777778,0.189161554192229,0.56,False,False
28011950500,0.875,0.169599077011826,0.77,True,True
28149950600,0.8,0.121899736147757,0.63,False,False
28149950901,0.8,0.06046905905623,0.37,False,False
28149951101,0.8571428571428571,0.102788844621514,0.63,True,True
28051950500,1.0,0.255059316120028,0.92,True,True
28161950300,0.8571428571428571,0.206813385589388,0.6,True,True
28007060200,1.0,0.184315970234688,0.58,True,True
28007060400,0.875,0.207877461706783,0.7,True,True
28049003200,0.8,0.119736842105263,0.98,False,False
28049010808,0.8,0.05514950166113,0.62,False,False
28049011500,0.8,0.173387096774194,0.92,False,False
28027950400,1.0,0.156291983878191,0.63,True,True
28083950600,0.75,0.088095238095238,0.55,False,False
28083950100,0.8333333333333334,0.23400365630713,0.58,False,False
28083950300,0.75,0.237771161207997,0.95,False,False
28039950200,0.75,0.169000933706816,0.68,False,False
28059042600,1.0,0.008870490833826,0.24,True,True
28059041000,1.0,0.171063593446265,0.39,True,False
28059041700,0.8333333333333334,0.144880875724404,0.6,False,False
28067950401,1.0,0.076341647770219,0.45,True,False
28067950800,0.75,0.092358438702584,0.6,False,False
28101050300,0.8333333333333334,0.160164835164835,0.79,False,False
28073020100,0.8333333333333334,0.079449328246807,0.42,False,False
28095950700,1.0,0.152457996266335,0.71,True,True
28085950300,0.7777777777777778,0.149185123276222,0.52,False,False
28143980000,1.0,,,True,True
28141950400,0.8333333333333334,0.200883002207505,0.74,False,False
28139950400,1.0,0.172976121141526,0.63,True,True
28047000900,0.75,0.012401352874859,0.38,False,False
28075000800,1.0,0.22766323024055,0.97,True,True
28075001101,0.75,0.022359290670779,0.49,False,False
28047003304,0.8,0.050793650793651,0.5,False,False
28047002500,0.8,0.024625267665953,0.38,False,False
53053062900,0.8,0.129286115795391,0.54,False,False
53053063502,1.0,0.142771445710858,0.43,True,False
53053061500,0.75,0.049934296977661,0.5,False,False
53053061602,0.75,0.090225563909774,0.8,False,False
53077002101,1.0,0.19847972972973,0.6,True,True
53077001702,0.9,0.225157232704402,0.63,True,True
53035080300,0.75,0.063428342031313,0.61,False,False
53019970100,0.75,0.12037449843959,0.63,False,False
53003960600,0.6666666666666666,0.070266272189349,0.53,False,False
53015001200,0.75,0.066205533596838,0.43,False,False
53033027000,0.8333333333333334,0.267811158798283,0.52,False,False
53033029203,0.75,0.165652467883705,0.62,False,False
53025011200,0.75,0.101585728444004,0.31,False,False
53063002500,1.0,0.105735341236783,0.93,True,True
53047970700,0.75,0.170205360250609,0.78,False,False
04019004513,0.75,0.151404786680541,0.8,False,False
04017962500,0.75,0.054377169301967,0.52,False,False
04017964201,1.0,0.033707865168539,0.52,True,True
04019004117,0.75,0.332604622111181,0.91,False,False
04019000100,0.8333333333333334,0.058823529411765,0.78,False,False
04017960100,0.8,0.051158301158301,0.71,False,False
04012980000,0.75,,,False,False
04012020202,0.8,0.083228247162673,0.46,False,False
04012940200,1.0,0.236645299145299,0.62,True,True
04007000100,0.8,0.077877620881472,0.43,False,False
04007000400,0.75,0.071838295547664,0.45,False,False
04007000700,0.8333333333333334,0.173270254287404,0.57,False,False
04007001200,0.8333333333333334,0.131161236424394,0.56,False,False
04025000607,0.75,0.108942781356574,0.27,False,False
04027001003,1.0,0.169954476479514,0.57,True,True
04027001200,0.8333333333333334,0.118678629690049,0.63,False,False
04021002001,0.8333333333333334,0.164941988084039,0.6,False,False
04021002103,0.8571428571428571,0.117005347593583,0.6,True,True
04021002300,0.7777777777777778,0.138690148596588,0.49,False,False
04011960200,1.0,0.076397780623133,0.35,True,False
04013040516,0.75,0.045624040359728,0.3,False,False
04013110802,1.0,0.181561085972851,0.64,True,True
04013106003,0.8333333333333334,0.237096774193548,0.92,False,False
04009961201,0.75,0.046856465005931,0.56,False,False
04013104402,0.8,0.055555555555555,0.58,False,False
04015953601,0.75,0.063633471205854,0.5,False,False
04013113400,1.0,0.432142857142857,,True,True
04015950402,0.6666666666666666,0.119290703922622,0.55,False,False
04013114100,0.8571428571428571,0.162962962962963,0.55,True,True
04013421501,0.8571428571428571,0.262372013651877,0.84,True,True
04013420501,0.8571428571428571,0.16899645316086,0.74,True,True
04013116203,0.875,0.110140845070423,0.52,True,True
04013115700,0.875,0.330128205128205,0.83,True,True
04013107201,1.0,0.456014362657091,0.97,True,True
12009062400,0.8,0.175617109478048,0.89,False,False
12011010304,1.0,0.187542315504401,0.6,True,True
12011050501,0.8571428571428571,0.175105485232068,0.64,True,True
12009064400,0.75,0.088265835929387,0.56,False,False
12011020404,0.8571428571428571,0.106282919488337,0.64,True,True
12011050204,0.8333333333333334,0.049930004666355,0.34,False,False
12011080406,0.75,0.067425968109339,0.51,False,False
12011091300,0.75,0.081565471836137,0.31,False,False
12011050401,1.0,0.053282065366657,0.51,True,True
12063210700,1.0,0.087495919033627,0.45,True,False
12071040124,0.8,0.210807204803202,0.68,False,False
12093910601,0.8,0.186719263642341,0.46,False,False
12081000106,0.8,0.363817097415507,0.89,False,False
12081000310,1.0,0.164202956452257,0.81,True,True
12031001100,1.0,0.11056338028169,0.6,True,True
12069030104,0.75,0.129411764705882,0.61,False,False
12031010900,0.875,0.162314182402571,0.46,True,False
12071080300,0.75,0.154916928603502,0.52,False,False
12033001401,0.8333333333333334,0.056508577194753,0.51,False,False
12033000500,0.8,0.048582995951417,0.37,False,False
12033002804,0.8333333333333334,0.07097232079489,0.47,False,False
12086004701,0.8571428571428571,0.083581201665675,0.16,True,False
12086006205,0.8333333333333334,0.048639258830342,0.55,False,False
12086006504,0.8,0.088,0.47,False,False
12103025506,0.8333333333333334,0.071106897369045,0.39,False,False
12086018000,0.8333333333333334,0.066710268149117,0.37,False,False
12086011102,1.0,0.207129094412331,0.35,True,False
12086009905,0.75,0.202775636083269,0.46,False,False
12086016800,0.9,0.062455892731122,0.3,True,True
12057010600,0.8571428571428571,0.105841018884497,0.39,True,False
12057000500,0.75,0.081776416539051,0.58,False,False
12086006101,0.75,0.044336237826755,0.18,False,False
12086002201,0.8333333333333334,0.133462908973113,0.6,False,False
12057001700,0.75,0.081793395940624,0.54,False,False
12057002800,0.8333333333333334,0.023097311624385,0.53,False,False
12057011612,1.0,0.060730494921115,0.63,True,True
12013010100,0.8571428571428571,0.116963064295486,0.55,True,True
12086001102,0.8333333333333334,0.19,0.54,False,False
12086009807,0.8571428571428571,0.080979284369115,0.31,True,False
12086009504,0.8333333333333334,0.224552572706935,0.54,False,False
12086009014,1.0,0.068668252080856,0.56,True,True
12086000501,0.7777777777777778,0.26151698464402,0.87,False,False
12086980500,0.9166666666666666,,,True,True
12086008904,1.0,0.0,,True,True
12101031006,0.75,0.1536,0.78,False,False
12083000301,0.8,0.207688842168494,0.39,False,False
12083001301,0.75,0.094434021263289,0.66,False,False
12083001302,0.8888888888888888,0.116158473345779,0.68,True,True
12101033006,0.8,0.150280183392766,0.57,False,False
12101030303,0.8333333333333334,0.083393501805054,0.47,False,False
12083002401,0.8333333333333334,0.101744966442953,0.34,False,False
12101030409,0.8,0.088620870477189,0.59,False,False
12083002002,0.8,0.091389114541023,0.85,False,False
12123950100,0.8571428571428571,0.106727574750831,0.63,True,True
12117020102,0.8,0.089704383282365,0.41,False,False
12083000100,0.8,0.141322511339222,0.62,False,False
12101030903,0.75,0.09794776119403,0.48,False,False
12083980000,1.0,,,True,True
12055980200,1.0,0.0,0.0,True,True
12055960101,0.875,0.104642014162077,0.36,True,False
12001001907,0.8333333333333334,0.037411526794742,0.45,False,False
12131950102,1.0,0.166343355965082,0.56,True,True
12099008102,1.0,,,True,True
12041950202,0.8,0.18614931237721,0.52,False,False
12099002800,0.75,0.076310272536688,0.51,False,False
12097041700,1.0,0.167225806451613,0.83,True,True
12079110100,0.8333333333333334,0.126126126126126,0.63,False,False
12079110301,0.75,0.074626865671642,0.64,False,False
12095014701,0.8,0.198036006546645,0.81,False,False
12095013509,1.0,0.090562440419447,0.64,True,True
12099004005,0.75,0.153483309143686,0.57,False,False
12005001900,1.0,0.032277346084877,0.37,True,True
12099004300,1.0,0.031851993133702,0.33,True,True
12099005000,0.8333333333333334,0.244517543859649,0.64,False,False
12099004012,0.8571428571428571,0.096182747219717,0.41,True,False
12105013500,1.0,0.124767916821389,0.55,True,True
12105014701,0.75,0.10281517747858,0.59,False,False
12099005602,0.8,0.107365792759051,0.45,False,False
12105015600,1.0,0.134068731438269,0.57,True,True
12105015302,0.8333333333333334,0.085836909871245,0.56,False,False
12105014202,0.8,0.153923541247485,0.45,False,False
12105015701,0.75,0.212239583333333,0.61,False,False
12105015404,0.8,0.139148494288681,0.55,False,False
12099006202,0.75,0.057471264367816,0.57,False,False
12099980500,0.8,,,False,False
12105014302,0.8333333333333334,0.156858502812635,0.61,False,False
12105012803,0.8,0.06015037593985,0.44,False,False
12127081900,0.75,0.18030303030303,0.93,False,False
12133970102,1.0,0.058964143426295,0.45,True,True
12127082202,1.0,0.055788842231554,0.32,True,True
12127090400,1.0,0.073963515754561,0.55,True,True
12107950400,1.0,0.124627606752731,0.61,True,True
12107950600,0.8333333333333334,0.126805054151624,0.75,False,False
12127082405,0.8,0.088271990018715,0.46,False,False
12127090204,0.8571428571428571,0.054075358663093,0.48,True,True
45079011303,0.8,0.025259067357513,0.52,False,False
45079000100,1.0,0.273561301084237,0.92,True,True
45015020301,0.75,0.207627118644068,0.58,False,False
45087030500,0.8333333333333334,0.110751295336788,0.64,False,False
45075011600,0.8,0.113102751830346,0.6,False,False
45075011200,0.8333333333333334,0.100671140939597,0.89,False,False
45075011700,0.8571428571428571,0.159237536656891,0.61,True,True
45089970802,1.0,0.242549668874172,,True,True
45027960701,1.0,0.160014781966001,0.57,True,True
45027960201,0.75,0.213455149501661,0.43,False,False
45061920301,1.0,,,True,True
45019003600,0.8,0.070911722141823,0.32,False,False
45019003111,0.8,0.115455100794136,0.63,False,False
45063020904,0.8571428571428571,0.195424213536702,0.48,True,False
45065920100,0.8571428571428571,0.058224985867722,0.21,True,True
45059920900,0.8,0.26813880126183,0.4,False,False
45059920800,0.8,0.096774193548387,0.59,False,False
45009960100,1.0,0.208879919273461,0.86,True,True
45043920302,0.8,0.089772219740956,0.29,False,False
45017950400,0.8888888888888888,0.135499207606973,0.6,True,True
45045002103,0.8571428571428571,0.111609143881667,0.21,True,False
45071950201,0.75,0.350649350649351,0.79,False,False
45023020601,0.8571428571428571,0.121103117505995,0.24,True,False
45025950800,0.8,0.255991840897501,0.86,False,False
45025950400,0.8571428571428571,0.194050991501416,0.58,True,True
45091060402,0.75,0.08726567550097,0.56,False,False
45051080102,1.0,0.142781597038604,0.59,True,True
45051070701,0.75,0.176874642243846,0.43,False,False
45051010100,1.0,0.188960716061661,0.61,True,True
45041002202,1.0,0.23483606557377,0.64,True,True
45041000500,0.75,0.116446578631452,0.88,False,False
32031990100,1.0,,,True,True
32021970700,1.0,0.104484732824427,0.57,True,True
32003002303,1.0,0.0,0.08,True,True
32003004912,1.0,0.295543175487465,0.75,True,True
32003006203,0.75,0.240159441953164,0.54,False,False
32003003001,0.75,0.162563501367722,0.57,False,False
32003006204,0.75,0.243719412724307,0.66,False,False
32003001003,0.8888888888888888,0.189356839699641,0.48,True,False
32003003103,1.0,0.155955441302485,0.64,True,True
32003005007,0.8,0.117908787541713,0.39,False,False
32003000204,0.75,0.077481840193705,0.17,False,False
32003001706,0.75,0.072014260249554,0.25,False,False
32003002603,0.9,0.15748031496063,0.93,True,True
32003001714,0.8333333333333334,0.215954164830322,0.23,False,False
32003004716,1.0,0.298952879581152,0.74,True,True
32003003426,0.8333333333333334,0.155064810369659,0.52,False,False
32023960404,0.8,0.130775646371977,0.62,False,False
24510150400,1.0,0.195828011919966,0.91,True,True
24510260900,0.8,0.059549745824256,0.15,False,False
24510250206,0.8,0.196303377947737,0.48,False,False
24510150900,0.75,0.135993135993136,0.41,False,False
24510100300,0.75,0.362694300518135,,False,False
24005420900,0.75,0.116318704729442,0.53,False,False
24033801600,1.0,0.138572285542891,0.55,True,True
24005420500,0.8571428571428571,0.190779610194902,0.6,True,True
24005421102,0.8,0.129067245119306,0.44,False,False
24033803803,0.75,0.26856504745952,0.52,False,False
08071000200,0.8,0.114114114114114,0.71,False,False
08001008100,0.75,0.112076455256299,0.78,False,False
08089968000,0.75,0.082403433476395,0.8,False,False
08089968500,0.875,0.093023255813953,0.53,True,True
08065961700,1.0,0.126428571428571,0.49,True,False
08099000100,0.75,0.047797563261481,0.4,False,False
08099000300,1.0,0.151655393378426,0.51,True,True
08123000704,0.75,0.111455108359133,0.11,False,False
08031000905,0.8571428571428571,0.334109816971714,0.63,True,True
08031008387,0.8,0.381561238223419,0.7,False,False
08005080200,0.75,0.115955056179775,0.26,False,False
08041006301,0.8,0.110781990521327,0.6,False,False
08041004402,0.8,0.004381161007667,0.0,False,False
08041005300,1.0,0.151146629603891,0.78,True,True
08041002102,0.875,0.108297234255248,0.67,True,True
08005007702,0.75,0.182959300114112,0.46,False,False
08005007703,0.8571428571428571,0.143894846074023,0.54,True,True
49035102802,0.8,0.279894875164257,0.62,False,False
49023010100,1.0,0.082070346010866,0.45,True,False
49057201301,0.8333333333333334,0.182795698924731,0.6,False,False
48113011101,1.0,0.087454764776839,0.52,True,True
48113012206,0.8,0.223852721451441,0.51,False,False
48113011701,0.8333333333333334,0.398587285570131,0.89,False,False
48113011602,0.8333333333333334,0.438477580813347,0.82,False,False
48113019041,0.75,0.054777594728171,0.08,False,False
48113009101,1.0,0.35554876184653,0.79,True,True
48113000404,0.75,0.131106988249845,0.22,False,False
48113014310,0.8,0.145296391752577,0.65,False,False
48113004300,0.75,0.196740858505564,0.48,False,False
48113014501,1.0,0.258032624814632,0.49,True,False
48153950500,0.8,0.240682248894504,0.49,False,False
48113004600,0.8571428571428571,0.122259136212625,0.41,True,False
48113006002,1.0,0.138768718801997,0.92,True,True
48113015100,0.8333333333333334,0.313285679073207,0.48,False,False
48113012603,0.8,0.223654283548143,0.62,False,False
48113006301,1.0,0.353523587652883,0.63,True,True
48113015306,0.75,0.234684547394087,0.55,False,False
48113015401,0.75,0.127426160337553,0.21,False,False
48113018600,1.0,0.215152783591461,0.63,True,True
48113009803,0.8333333333333334,0.410555174777245,0.8,False,False
48165950300,1.0,0.255459089713233,0.46,True,False
48381020600,0.8,0.188405797101449,0.65,False,False
48201533100,1.0,0.17444074250357,0.62,True,True
48269950100,0.75,0.20253164556962,0.63,False,False
48201533500,1.0,0.363279857397504,0.45,True,False
48465980000,1.0,,,True,True
48465950500,0.8333333333333334,0.413456850316919,0.74,False,False
48049950700,0.75,0.33974358974359,0.96,False,False
48201534100,0.75,0.264659270998415,0.6,False,False
48441010600,0.8333333333333334,0.0757159670459,0.44,False,False
48201520700,0.75,0.130160951714486,0.3,False,False
48201532400,0.8888888888888888,0.23527865404837,0.51,True,True
48201342400,0.75,0.123244929797192,0.59,False,False
48201321600,0.875,0.278712871287129,0.61,True,True
48201321700,0.8,0.281851512373969,0.48,False,False
48201532002,0.8,0.097186700767263,0.17,False,False
48201253400,0.75,0.277083333333333,0.6,False,False
48201451902,0.75,0.098691384950927,0.16,False,False
48201423301,1.0,0.141587677725118,0.44,True,False
48201423201,0.8,0.133940182054616,0.25,False,False
48201422302,0.75,0.097875569044006,0.44,False,False
48201422702,1.0,0.270742358078603,0.54,True,True
48201423600,0.8571428571428571,0.174096385542169,0.61,True,True
48201232600,1.0,0.303752535496957,0.58,True,True
48201323200,0.8571428571428571,0.389486260454002,0.5,True,True
48419950600,0.8571428571428571,0.131219726992514,0.56,True,True
48201254300,1.0,0.256505576208178,0.6,True,True
48201333902,0.8333333333333334,0.194009056078022,0.63,False,False
48201330600,0.8,0.273210112598258,0.55,False,False
48201331500,0.75,0.112334474036602,0.62,False,False
48201210100,0.8,0.319227539882452,0.0,False,False
48201210600,0.8,0.138858988159311,0.59,False,False
48201321402,1.0,0.398108001576665,0.45,True,False
48339694000,0.8,0.281863979848867,0.63,False,False
48355006100,1.0,0.189436927106067,0.62,True,True
48485010900,0.75,0.056384742951907,0.49,False,False
48361022400,0.8,0.052631578947368,0.32,False,False
48179950300,0.75,0.098072370645925,0.18,False,False
48241950100,0.8181818181818182,0.145759956651314,0.57,False,False
48455950400,0.8,0.117628992628993,0.62,False,False
